BestSquatKg,BestBenchKg,BodyweightKg,Sex,Equipment,BestDeadliftKg
215.0,127.5,93.9,M,Raw,237.5
283.5,165.56,108.41,M,Single-ply,238.14
100.0,62.5,63.0,F,Raw,141.5
97.52,58.97,65.95,M,Single-ply,102.06
120.0,110.0,87.4,M,Raw,190.0
181.44,111.13,132.99,M,Single-ply,192.78
115.0,77.5,63.7,M,Raw,172.5
107.5,55.0,51.1,F,Single-ply,102.5
285.0,240.0,107.0,M,Single-ply,300.0
213.19,147.42,98.79,M,Raw,254.01
155.0,112.5,72.2,M,Raw,187.5
125.0,65.0,70.0,F,Raw,125.0
297.5,205.0,109.8,M,Raw,310.0
197.5,172.5,106.14,M,Raw,245.0
160.0,90.0,86.4,F,Single-ply,160.0
163.29,97.52,82.05,M,Single-ply,158.76
158.76,92.99,68.04,M,Single-ply,145.15
187.5,115.0,97.95,M,Raw,192.5
222.5,145.0,82.1,M,Raw,255.0
112.5,87.5,54.93,F,Single-ply,147.5
70.31,56.7,51.03,M,Wraps,99.79
185.0,135.0,88.9,M,Wraps,205.0
90.72,52.16,51.71,M,Single-ply,104.33
500.0,220.0,162.84,M,Wraps,340.0
81.65,43.09,55.79,F,Raw,117.93
247.5,180.0,118.5,M,Single-ply,310.0
158.76,131.54,80.38,M,Raw,190.51
75.0,40.0,61.0,F,Raw,100.0
175.0,150.0,70.9,M,Raw,235.0
136.08,88.45,75.3,M,Single-ply,147.42
195.0,115.0,72.8,M,Single-ply,195.0
131.54,102.06,74.66,M,Raw,183.7
160.0,122.5,74.75,M,Raw,170.0
182.5,127.5,73.7,M,Raw,232.5
125.0,77.5,95.9,M,Raw,170.0
130.0,80.0,66.54,M,Wraps,195.0
185.0,105.5,58.7,M,Raw,205.0
160.0,90.0,56.9,M,Single-ply,190.0
102.06,68.04,61.69,M,Single-ply,127.01
220.0,127.5,99.61,M,Wraps,235.0
156.49,90.72,96.25,M,Single-ply,181.44
113.4,56.7,80.74,F,Raw,136.08
235.0,172.5,103.3,M,Raw,275.0
111.13,70.31,61.6,M,Single-ply,117.93
137.5,60.0,109.77,M,Single-ply,102.5
188.2,165.6,93.0,M,Raw,220.0
170.0,117.5,80.3,M,Raw,217.5
115.0,60.0,60.28,F,Raw,132.5
170.1,97.52,72.12,M,Single-ply,158.76
206.38,120.2,136.98,M,Single-ply,197.31
81.65,47.63,57.7,F,Raw,108.86
129.27,97.52,91.44,M,Single-ply,129.27
187.5,122.5,81.6,M,Raw,222.5
100.0,45.0,84.0,F,Raw,115.0
122.47,77.11,104.6,M,Single-ply,113.4
137.5,60.0,81.7,F,Wraps,130.0
117.5,96.0,61.13,F,Raw,137.5
265.0,180.0,79.1,M,Single-ply,255.0
127.3,77.3,64.8,M,Single-ply,140.9
245.0,150.0,98.5,M,Wraps,287.5
165.56,149.69,89.72,M,Raw,231.33
250.0,147.5,97.7,M,Wraps,260.0
150.0,92.5,65.45,M,Raw,187.5
108.86,72.57,56.61,M,Single-ply,111.13
132.5,70.0,56.0,M,Single-ply,155.0
290.0,170.0,114.7,M,Single-ply,280.0
232.5,170.0,81.2,M,Single-ply,215.0
122.5,75.0,61.5,F,Raw,142.5
180.0,170.0,100.8,M,Single-ply,200.0
235.0,162.5,102.8,M,Raw,265.0
162.5,127.5,115.67,M,Raw,150.0
82.5,67.5,55.0,M,Raw,130.0
120.0,80.0,66.0,M,Raw,190.0
102.5,70.0,70.0,F,Raw,125.0
113.4,68.04,106.05,M,Wraps,138.35
97.5,52.5,70.1,F,Raw,137.5
110.0,62.5,67.22,F,Raw,130.0
247.5,152.5,88.2,M,Raw,265.0
70.0,52.5,90.8,F,Raw,137.5
140.0,85.0,61.8,M,Raw,187.5
210.0,155.0,107.8,M,Raw,235.0
176.9,97.52,84.5,M,Single-ply,185.97
286.0,165.0,114.1,M,Raw,315.0
217.5,135.0,108.1,M,Raw,260.0
77.5,45.0,67.9,F,Raw,100.0
217.72,124.74,131.81,M,Single-ply,219.99
190.0,75.0,133.0,M,Raw,215.0
157.5,90.0,102.0,F,Raw,162.5
130.0,95.0,62.45,F,Raw,145.0
175.0,120.0,89.81,M,Raw,225.0
210.0,150.0,89.86,M,Wraps,245.0
167.83,90.72,98.25,M,Single-ply,156.49
190.0,142.5,81.5,M,Raw,260.0
200.0,125.0,72.9,M,Single-ply,215.0
125.0,80.0,67.13,F,Single-ply,125.0
165.0,110.0,90.2,F,Single-ply,170.0
117.93,65.77,50.71,M,Single-ply,122.47
277.5,160.0,88.95,M,Wraps,265.5
167.83,111.13,100.0,M,Wraps,195.04
115.0,65.0,72.0,F,Raw,167.5
165.56,79.38,58.88,M,Single-ply,208.65
187.5,110.0,98.4,M,Wraps,212.5
120.2,102.06,69.04,M,Single-ply,154.22
65.0,40.0,63.0,F,Raw,100.0
130.0,105.0,58.76,M,Raw,150.0
292.5,235.0,92.4,M,Single-ply,290.0
170.0,122.5,90.6,M,Raw,205.0
212.5,122.5,81.6,M,Raw,205.0
235.0,160.0,97.5,M,Raw,247.5
125.0,80.0,68.8,F,Raw,145.0
92.5,50.0,67.3,M,Raw,107.5
226.8,136.08,108.05,M,Wraps,258.55
111.13,83.91,90.0,M,Raw,145.15
217.5,110.0,75.9,M,Single-ply,215.0
255.0,165.0,82.5,M,Raw,280.0
104.33,54.43,51.07,F,Raw,127.01
220.0,147.5,97.4,M,Wraps,227.5
257.5,192.5,97.89,M,Raw,310.0
80.0,37.0,50.7,F,Raw,115.0
160.0,103.0,71.85,F,Raw,170.0
224.53,133.81,108.77,M,Wraps,224.53
235.87,124.74,132.54,M,Single-ply,195.04
275.0,230.0,136.89,M,Wraps,270.0
150.0,107.5,102.9,M,Raw,197.5
303.91,188.24,89.27,M,Multi-ply,276.69
192.5,172.5,109.32,M,Wraps,272.5
113.4,77.11,94.35,M,Single-ply,136.08
95.0,45.0,56.4,F,Raw,115.0
142.88,79.38,74.75,M,Single-ply,165.56
192.5,140.0,100.1,M,Raw,227.5
97.5,47.5,72.0,F,Single-ply,132.5
232.5,160.0,74.3,M,Wraps,250.0
212.5,122.5,72.4,M,Single-ply,207.5
255.0,172.5,118.8,M,Raw,290.0
245.0,215.0,89.54,M,Single-ply,222.5
285.76,149.69,96.52,M,Single-ply,240.4
154.22,86.18,85.73,M,Single-ply,165.56
162.5,97.5,66.0,M,Raw,195.0
125.0,127.5,88.8,M,Single-ply,225.0
110.0,60.0,56.5,F,Single-ply,120.0
175.0,92.5,80.1,M,Raw,22.5
215.46,124.74,74.12,M,Wraps,224.53
282.5,160.0,98.2,M,Single-ply,285.0
80.0,45.0,61.7,F,Raw,125.0
167.83,99.79,74.39,M,Single-ply,195.04
97.5,55.0,55.6,F,Raw,115.0
108.86,68.04,53.16,M,Single-ply,136.08
190.51,124.74,73.21,M,Single-ply,201.85
80.0,40.0,60.0,F,Single-ply,115.0
135.0,92.5,98.74,F,Raw,152.5
190.51,124.74,79.15,M,Wraps,224.53
362.87,258.55,100.97,M,Multi-ply,244.94
225.0,177.5,117.6,M,Raw,252.5
145.0,117.5,75.4,M,Raw,192.5
95.25,54.43,47.63,M,Single-ply,99.79
162.5,102.5,92.7,M,Raw,165.0
167.5,110.0,67.1,M,Raw,207.5
199.58,120.2,124.74,M,Single-ply,195.04
97.5,60.0,78.47,F,Raw,107.5
210.0,140.0,88.7,M,Raw,227.5
145.0,87.5,79.0,F,Single-ply,160.0
190.5,140.6,92.8,M,Raw,229.1
113.4,61.23,80.92,M,Single-ply,129.27
170.1,127.01,88.09,M,Wraps,215.46
80.0,40.0,80.8,F,Wraps,110.0
74.84,56.7,88.81,F,Raw,108.86
110.0,72.5,59.4,M,Raw,160.0
294.84,156.49,124.65,M,Single-ply,267.62
122.5,92.5,78.24,M,Raw,185.0
138.35,65.77,73.89,F,Wraps,165.56
249.48,167.83,88.45,M,Wraps,249.48
105.0,117.5,82.44,M,Single-ply,160.0
262.5,130.0,125.0,M,Single-ply,205.0
129.27,61.23,63.05,M,Single-ply,161.03
300.0,210.0,161.0,M,Raw,320.0
122.5,72.5,60.0,F,Single-ply,127.5
185.0,155.0,104.9,M,Raw,225.0
167.5,90.0,67.5,F,Single-ply,160.0
310.0,182.5,109.0,M,Single-ply,320.0
112.5,50.0,79.8,F,Raw,140.0
276.69,163.29,108.36,M,Wraps,68.04
210.0,160.0,81.8,M,Single-ply,230.0
181.44,92.99,88.54,M,Single-ply,172.37
207.5,160.0,91.2,M,Raw,220.0
117.5,60.0,68.2,F,Raw,150.0
210.0,160.0,104.2,M,Raw,245.0
130.0,67.5,71.35,F,Raw,170.0
177.5,97.5,74.98,M,Raw,217.5
245.0,147.5,74.9,M,Wraps,245.0
107.5,50.0,77.97,F,Single-ply,127.5
255.0,157.5,134.7,M,Single-ply,290.0
149.69,95.25,84.82,M,Single-ply,158.76
215.0,125.0,128.2,M,Wraps,260.0
210.0,145.0,101.2,M,Raw,225.0
220.0,165.0,82.0,M,Single-ply,230.0
140.0,80.0,56.9,F,Single-ply,140.0
167.5,125.0,82.5,M,Raw,235.0
192.5,142.5,90.3,M,Raw,242.5
255.0,167.5,105.0,M,Raw,257.5
70.0,50.0,56.2,F,Raw,120.0
242.5,157.5,104.5,M,Raw,275.0
185.97,97.52,100.02,M,Single-ply,190.51
205.0,127.5,78.8,M,Wraps,215.0
195.04,104.33,103.87,M,Single-ply,176.9
107.5,47.5,74.0,F,Raw,110.0
150.0,70.0,94.8,F,Wraps,157.5
102.5,57.5,80.7,F,Raw,127.5
155.0,102.5,73.2,M,Raw,182.5
108.86,88.45,76.2,M,Single-ply,149.69
58.97,45.36,50.98,M,Single-ply,52.16
90.0,65.0,66.15,M,Wraps,160.0
165.56,117.93,73.94,M,Single-ply,167.83
102.5,60.0,51.2,F,Raw,132.5
97.52,54.43,73.12,M,Wraps,97.52
195.04,97.52,134.17,M,Single-ply,219.99
242.5,145.0,102.2,M,Raw,280.0
192.5,100.0,76.8,M,Raw,207.5
160.0,132.5,81.0,M,Raw,197.5
135.0,57.5,83.0,F,Wraps,162.5
260.0,172.5,90.0,M,Single-ply,327.5
208.7,120.2,100.79,M,Single-ply,226.8
175.0,185.5,131.1,M,Raw,200.0
117.5,77.5,72.76,M,Wraps,147.5
180.0,100.0,65.95,M,Raw,222.5
85.0,45.0,67.3,F,Raw,110.0
232.5,147.5,105.8,M,Wraps,260.0
124.74,74.84,73.3,F,Raw,147.42
180.0,110.0,91.8,M,Raw,212.5
175.0,90.0,69.95,F,Single-ply,155.0
244.94,174.63,116.75,M,Wraps,249.48
142.5,80.0,95.6,M,Single-ply,182.5
62.5,42.5,55.6,F,Wraps,102.5
106.6,102.1,89.0,M,Raw,206.4
222.26,120.2,86.82,M,Single-ply,213.19
282.5,220.0,111.5,M,Single-ply,227.5
320.0,102.5,89.81,M,Multi-ply,247.5
131.54,83.91,77.93,M,Single-ply,154.22
175.0,100.0,68.1,M,Raw,190.0
217.5,147.5,91.9,M,Raw,250.0
92.5,52.5,70.95,F,Raw,140.5
174.63,132.5,96.89,M,Wraps,212.5
147.42,92.99,62.78,M,Single-ply,172.37
107.5,60.0,85.4,F,Raw,137.5
133.81,72.57,65.77,M,Single-ply,161.03
167.5,115.0,88.6,M,Raw,207.5
180.0,130.0,65.8,M,Raw,232.5
185.0,142.5,88.8,M,Raw,265.0
185.0,137.5,74.6,M,Wraps,232.5
95.0,52.5,50.7,F,Raw,115.0
190.51,136.08,74.03,M,Raw,217.72
183.7,120.2,59.87,M,Single-ply,170.1
199.58,108.86,127.37,M,Single-ply,181.44
115.0,57.5,61.2,F,Raw,152.5
215.0,140.5,65.9,M,Single-ply,215.5
155.0,102.5,67.5,F,Single-ply,155.0
163.29,77.11,83.64,M,Single-ply,156.49
161.03,90.72,85.28,M,Single-ply,185.97
90.0,50.0,57.2,F,Raw,120.0
349.27,199.58,148.23,M,Wraps,349.27
210.0,145.0,90.0,M,Single-ply,220.0
195.0,125.0,90.9,M,Raw,212.5
180.0,120.0,74.15,M,Raw,200.0
185.0,92.5,73.8,M,Wraps,200.0
117.93,54.43,66.5,F,Wraps,127.01
183.7,99.79,74.3,M,Single-ply,181.44
107.5,62.5,61.2,F,Raw,120.0
272.5,145.0,74.93,M,Wraps,250.0
92.5,62.5,71.9,F,Raw,137.5
157.5,170.0,87.4,M,Single-ply,150.0
85.0,37.5,73.1,F,Raw,95.0
226.8,136.08,80.34,M,Single-ply,213.19
160.0,112.5,73.03,F,Single-ply,195.0
172.37,127.01,79.47,M,Wraps,190.51
140.61,83.91,87.63,M,Single-ply,154.22
90.0,75.0,97.53,F,Raw,135.0
272.5,187.5,117.48,M,Raw,317.5
158.76,90.72,78.83,M,Single-ply,204.12
182.5,130.0,89.6,M,Raw,220.0
142.88,102.06,90.99,M,Single-ply,170.1
230.0,162.5,95.4,M,Raw,280.0
245.0,147.5,82.19,M,Raw,250.0
190.0,97.5,66.3,M,Single-ply,207.5
185.97,138.35,103.96,M,Wraps,233.6
272.5,195.0,138.75,M,Wraps,265.0
240.0,175.0,88.7,M,Raw,267.5
157.5,87.5,71.6,F,Raw,182.5
170.0,115.0,72.8,M,Raw,230.0
133.81,88.45,57.97,M,Single-ply,140.61
129.27,79.38,76.75,F,Wraps,124.74
167.5,105.0,103.8,M,Raw,200.0
174.63,138.35,87.72,M,Wraps,235.87
125.0,62.5,67.5,F,Single-ply,137.5
362.87,254.01,104.49,M,Multi-ply,276.69
115.0,60.0,63.7,F,Raw,145.0
277.5,187.5,124.5,M,Wraps,262.5
200.0,135.0,54.5,M,Single-ply,210.0
232.5,155.0,110.8,M,Raw,287.5
265.35,172.37,106.5,M,Wraps,306.17
202.5,160.0,79.6,F,Single-ply,177.5
195.0,147.5,73.5,M,Raw,230.0
110.0,55.0,65.8,M,Raw,140.0
92.5,55.0,74.4,F,Single-ply,115.0
135.0,95.0,71.65,M,Raw,190.0
170.0,102.5,66.5,M,Raw,202.5
240.0,155.0,102.9,M,Single-ply,280.0
95.0,52.5,87.5,F,Raw,117.5
218.0,165.0,132.0,M,Raw,335.0
215.0,180.0,121.7,M,Single-ply,240.0
317.5,210.0,90.0,M,Multi-ply,272.5
260.0,157.5,100.1,M,Raw,300.0
145.0,77.5,70.7,F,Raw,160.0
112.5,60.0,61.3,F,Raw,117.5
145.0,97.5,59.4,M,Raw,152.5
117.93,58.97,86.09,M,Single-ply,111.13
165.56,124.74,88.0,M,Raw,206.38
145.0,90.0,83.8,F,Raw,187.5
158.76,99.79,66.95,M,Raw,192.78
276.69,158.76,118.84,F,Multi-ply,199.58
127.5,97.5,65.7,M,Raw,175.0
175.0,130.0,70.0,M,Raw,200.0
172.5,112.5,73.9,M,Raw,197.5
175.0,125.0,90.2,M,Raw,230.0
181.44,77.11,76.5,F,Wraps,181.44
185.0,130.0,81.5,M,Single-ply,200.0
127.01,81.65,106.78,M,Single-ply,145.15
200.0,130.0,91.6,M,Raw,222.5
287.5,150.0,82.5,F,Multi-ply,217.5
152.5,110.0,98.16,M,Wraps,182.5
200.0,150.0,90.0,M,Single-ply,185.0
178.0,105.0,79.9,M,Raw,185.0
260.82,154.22,129.64,M,Single-ply,226.8
97.52,58.97,51.71,M,Single-ply,113.4
100.0,52.5,55.8,F,Raw,147.5
187.5,130.0,83.46,M,Raw,277.5
127.01,68.04,76.02,M,Single-ply,138.35
290.0,190.0,144.76,M,Raw,370.5
65.0,40.0,57.8,F,Raw,95.0
125.0,80.0,69.8,M,Single-ply,140.0
97.5,60.0,70.0,F,Raw,147.5
120.2,70.31,76.52,M,Single-ply,136.08
277.51,147.51,89.63,M,Wraps,305.0
127.5,92.5,58.5,M,Raw,177.5
300.0,210.0,116.4,M,Single-ply,300.0
225.0,165.0,67.5,M,Single-ply,250.0
172.5,117.5,73.2,M,Raw,217.5
137.5,100.0,56.63,F,Raw,170.0
137.5,80.0,71.65,F,Raw,190.0
115.67,79.38,79.11,M,Single-ply,129.27
188.24,104.33,87.09,M,Single-ply,188.24
205.0,147.5,90.0,M,Single-ply,255.0
90.0,50.0,54.8,F,Raw,115.0
258.55,142.88,66.86,M,Multi-ply,265.35
90.0,62.5,45.95,F,Raw,115.0
242.5,145.0,82.0,M,Wraps,275.0
104.33,81.65,90.26,M,Single-ply,147.42
219.99,149.69,98.09,M,Wraps,258.55
111.13,61.23,59.96,F,Wraps,127.01
110.0,60.0,66.0,F,Wraps,120.0
207.5,125.0,80.42,M,Raw,237.5
120.0,45.0,50.7,F,Raw,132.5
172.5,160.0,101.2,M,Single-ply,182.5
85.0,52.5,51.4,F,Raw,110.0
170.0,140.0,118.5,M,Raw,205.0
295.0,227.5,89.5,M,Single-ply,290.0
115.0,60.0,59.15,F,Raw,142.5
210.0,125.0,66.1,M,Wraps,195.0
172.5,82.5,68.6,F,Single-ply,187.5
185.0,147.5,90.4,M,Raw,282.5
290.0,182.5,114.08,M,Single-ply,287.5
110.0,70.0,79.78,F,Raw,122.5
142.5,102.5,65.3,M,Raw,200.0
107.5,55.0,91.7,F,Raw,137.5
190.0,165.0,90.0,M,Single-ply,215.0
140.61,70.31,78.83,M,Single-ply,122.47
185.0,115.0,92.3,M,Raw,220.0
185.0,90.0,66.0,F,Wraps,175.0
160.0,105.0,82.8,M,Raw,205.0
95.3,38.6,43.6,F,Single-ply,83.9
344.73,226.8,89.31,M,Multi-ply,265.35
300.0,195.0,104.35,M,Single-ply,260.0
237.5,155.0,89.4,M,Raw,262.5
172.37,131.54,58.97,M,Single-ply,174.63
181.44,83.91,95.71,M,Single-ply,158.76
210.0,130.0,88.9,M,Raw,250.0
181.44,136.08,88.54,M,Single-ply,181.44
212.5,117.5,86.8,M,Raw,237.5
170.0,85.0,71.4,M,Raw,215.0
80.0,62.5,59.8,F,Single-ply,115.0
117.93,52.16,55.34,M,Single-ply,117.93
183.7,124.74,90.67,M,Single-ply,208.65
227.5,145.0,82.1,M,Raw,240.0
290.0,180.0,85.4,M,Single-ply,275.0
320.0,170.0,,M,Single-ply,265.0
97.5,42.5,86.3,F,Raw,127.5
197.31,95.25,100.7,M,Single-ply,185.97
190.0,140.0,117.5,M,Raw,205.0
197.5,127.5,72.5,M,Raw,257.5
320.0,241.0,102.65,M,Single-ply,322.5
197.5,127.5,101.6,M,Raw,232.5
200.0,120.0,74.9,M,Raw,220.0
138.35,68.04,51.71,M,Single-ply,129.27
227.5,150.0,89.4,M,Wraps,260.0
302.5,227.5,109.5,M,Raw,335.0
215.46,213.19,96.43,M,Raw,258.55
105.0,70.0,69.5,M,Single-ply,127.5
227.5,160.0,99.6,M,Raw,227.5
102.5,60.0,71.4,F,Raw,135.0
227.5,140.0,86.7,M,Single-ply,255.0
90.0,40.0,47.1,F,Single-ply,92.5
210.92,154.22,82.19,M,Single-ply,208.65
147.5,95.0,65.0,M,Raw,180.0
245.0,140.0,93.6,M,Single-ply,240.0
185.0,110.0,81.2,M,Raw,210.0
192.78,102.06,99.79,M,Single-ply,174.63
75.0,52.5,67.31,F,Wraps,82.5
349.27,274.42,98.79,M,Multi-ply,306.17
140.61,79.38,74.39,M,Single-ply,151.95
204.12,113.4,107.59,M,Single-ply,188.24
92.99,54.43,56.97,M,Single-ply,104.33
247.5,137.5,81.68,M,Raw,267.5
240.4,145.15,99.43,M,Single-ply,219.99
222.5,125.0,156.2,M,Raw,185.0
220.0,120.0,96.2,M,Raw,230.0
142.88,86.18,132.18,M,Single-ply,183.7
245.0,185.0,99.61,M,Wraps,287.5
227.5,155.0,82.12,M,Raw,240.0
102.06,90.72,117.93,M,Single-ply,154.22
113.4,68.04,64.86,M,Single-ply,127.01
115.0,55.0,68.2,F,Raw,132.5
182.5,120.0,81.8,M,Raw,220.0
255.0,150.0,77.46,F,Single-ply,240.0
92.5,45.0,54.0,F,Raw,127.5
215.0,147.5,106.19,M,Wraps,227.5
170.0,110.0,75.4,M,Single-ply,160.0
102.5,57.5,61.7,F,Raw,110.0
112.5,50.0,80.4,F,Raw,127.5
130.0,60.0,71.35,F,Raw,150.0
140.61,88.45,68.4,M,Single-ply,174.63
82.5,62.5,75.2,F,Raw,115.0
162.5,135.0,116.85,M,Raw,195.0
70.0,65.0,62.5,M,Single-ply,105.0
115.0,57.5,64.8,F,Raw,145.0
92.5,50.0,52.0,F,Single-ply,92.5
195.0,122.5,108.86,M,Wraps,260.0
140.0,105.0,112.8,M,Raw,220.0
230.0,127.5,99.7,M,Raw,235.0
147.5,102.5,97.9,M,Raw,210.0
204.12,117.93,82.1,M,Single-ply,201.85
228.0,132.5,96.66,M,Raw,257.5
162.5,120.0,63.2,M,Raw,195.0
47.5,35.0,54.43,F,Raw,97.5
202.5,162.5,129.77,M,Wraps,190.0
163.29,83.91,72.76,M,Single-ply,165.56
129.27,65.77,60.96,M,Single-ply,145.15
162.5,105.0,90.49,M,Multi-ply,150.0
179.17,106.59,66.59,M,Single-ply,165.56
260.0,195.0,81.5,M,Single-ply,270.0
80.0,60.0,60.8,F,Raw,97.5
235.0,165.0,92.0,M,Raw,257.5
247.5,150.0,99.0,M,Raw,252.5
120.0,77.5,69.6,F,Raw,140.0
97.5,52.5,71.85,F,Wraps,110.0
165.56,122.47,89.54,M,Wraps,201.85
170.0,120.0,85.2,M,Single-ply,180.0
226.8,120.2,110.4,M,Single-ply,217.72
136.08,61.23,96.62,M,Single-ply,158.76
257.5,157.5,118.39,M,Wraps,237.5
187.5,142.5,83.0,M,Raw,212.5
163.29,68.04,72.94,M,Single-ply,149.69
175.0,87.5,59.3,M,Single-ply,187.5
130.0,62.5,80.3,F,Raw,135.0
80.0,47.5,47.63,F,Raw,115.0
200.0,135.0,65.6,M,Raw,270.0
77.5,40.0,59.45,F,Raw,107.5
192.5,127.5,66.1,M,Raw,250.0
220.0,155.0,120.3,M,Raw,260.0
150.0,117.5,96.3,M,Raw,210.0
255.0,145.0,58.2,M,Single-ply,222.5
257.5,177.5,100.5,M,Raw,247.5
160.0,102.5,65.7,M,Raw,187.5
142.88,74.84,111.08,M,Single-ply,183.7
165.56,111.13,70.13,M,Single-ply,183.7
195.0,130.0,74.6,M,Raw,230.0
167.83,97.52,98.34,M,Single-ply,167.83
135.0,80.0,70.2,F,Single-ply,132.5
190.51,133.81,74.39,M,Wraps,208.65
135.0,110.0,89.4,M,Wraps,170.0
133.81,70.31,81.56,F,Raw,163.29
132.5,90.0,56.41,F,Single-ply,130.0
190.0,117.5,66.0,M,Raw,225.0
230.0,185.0,90.6,M,Single-ply,255.0
172.5,127.5,89.54,M,Raw,240.0
182.5,125.0,97.43,M,Raw,202.5
240.0,160.0,91.6,M,Single-ply,240.0
225.0,180.0,114.3,M,Raw,245.0
205.0,157.5,139.6,M,Single-ply,280.0
97.5,65.0,77.3,F,Raw,145.0
130.0,95.0,82.2,M,Raw,175.0
100.0,62.5,60.16,F,Raw,132.5
147.42,131.54,99.34,M,Single-ply,167.83
113.4,61.23,51.35,M,Single-ply,127.01
408.23,226.8,99.43,M,Multi-ply,303.91
90.0,47.5,55.1,F,Raw,120.0
240.0,145.0,138.4,M,Wraps,265.0
227.5,150.0,81.47,M,Single-ply,215.0
102.06,54.43,51.07,M,Single-ply,131.54
88.5,65.8,71.2,F,Raw,147.4
163.29,111.13,72.94,M,Single-ply,151.95
82.5,55.0,51.0,F,Raw,137.5
242.5,215.0,118.1,M,Wraps,247.5
151.95,83.91,73.48,M,Single-ply,124.74
255.0,165.0,98.7,M,Single-ply,255.0
202.5,127.5,58.56,M,Single-ply,200.0
245.0,167.5,116.4,M,Raw,250.0
70.0,25.0,47.9,F,Single-ply,92.5
220.0,125.0,58.7,M,Single-ply,215.0
127.01,72.57,50.53,M,Single-ply,156.49
132.5,90.0,83.25,M,Raw,170.0
99.79,58.97,69.22,F,Wraps,149.69
265.0,175.0,98.7,M,Single-ply,255.0
127.01,72.57,81.19,M,Single-ply,142.88
319.78,210.92,123.83,M,Wraps,331.12
190.0,147.5,98.0,M,Raw,257.5
190.0,115.0,81.8,M,Raw,250.0
204.12,115.67,108.95,M,Raw,240.4
167.5,95.0,55.56,F,Raw,187.5
142.88,90.72,100.7,M,Single-ply,165.56
107.5,65.0,62.3,F,Raw,162.5
176.9,115.67,84.91,M,Single-ply,206.38
205.0,150.0,73.75,M,Single-ply,225.0
157.5,97.5,94.89,M,Single-ply,187.5
190.0,150.0,104.3,M,Raw,240.0
125.0,62.5,93.12,F,Wraps,160.0
205.0,125.0,100.0,M,Raw,240.0
183.7,111.1,88.1,M,Raw,224.5
167.5,80.0,88.05,F,Wraps,180.0
45.36,40.82,59.42,F,Raw,90.72
192.78,124.74,96.52,M,Wraps,265.35
210.92,138.35,67.49,M,Wraps,224.53
167.5,85.0,83.0,F,Raw,165.0
205.0,130.0,81.05,M,Single-ply,205.0
145.0,85.0,74.48,M,Raw,155.0
300.0,192.5,82.3,M,Wraps,300.0
210.0,145.0,109.15,M,Raw,220.0
337.93,222.26,87.91,M,Wraps,292.57
120.0,75.5,60.0,F,Single-ply,125.0
180.0,90.0,84.72,F,Single-ply,160.0
242.5,135.0,80.9,M,Single-ply,220.0
180.0,115.0,74.62,M,Raw,205.0
111.13,74.84,77.75,M,Single-ply,88.45
238.14,138.35,111.59,M,Wraps,247.21
240.4,161.03,89.45,M,Wraps,267.62
82.5,70.0,78.018,F,Raw,117.5
92.5,60.0,57.5,F,Raw,120.0
283.5,176.9,106.59,M,Single-ply,247.21
233.6,179.17,139.43,M,Single-ply,195.04
183.7,115.67,82.05,M,Single-ply,170.1
175.0,117.5,74.0,M,Raw,205.0
177.5,140.0,80.56,M,Raw,245.0
175.0,105.0,74.2,M,Raw,225.0
99.79,47.63,64.41,F,Raw,117.93
192.5,115.0,86.73,M,Raw,227.5
182.5,127.5,80.8,M,Raw,205.0
292.57,158.76,129.0,M,Single-ply,229.06
183.7,129.27,108.41,M,Wraps,226.8
260.82,154.22,80.65,M,Single-ply,242.67
142.88,74.84,57.15,M,Single-ply,154.22
120.0,85.0,70.2,M,Raw,145.0
70.0,72.5,50.9,F,Raw,127.5
100.0,57.5,63.7,F,Raw,127.5
220.0,130.0,90.7,M,Wraps,265.0
249.48,158.76,122.74,M,Single-ply,226.8
145.0,85.0,66.4,F,Wraps,172.5
82.5,42.5,64.3,F,Raw,120.0
247.21,129.27,119.98,M,Single-ply,226.8
210.0,130.0,77.85,M,Raw,232.5
127.5,67.5,64.0,F,Raw,135.0
190.51,99.79,102.74,M,Single-ply,165.56
127.5,65.0,59.3,F,Raw,160.0
215.0,155.0,148.9,M,Raw,177.5
124.74,72.57,59.87,M,Single-ply,138.35
115.0,82.5,67.0,F,Wraps,155.0
90.0,37.5,40.0,F,Raw,130.0
133.81,88.45,80.29,M,Single-ply,129.27
136.1,59.0,64.7,F,Single-ply,129.3
145.0,120.0,80.2,M,Raw,167.5
192.5,127.5,80.8,M,Raw,245.0
204.12,127.01,105.23,M,Wraps,258.55
95.25,95.25,102.24,M,Raw,190.51
235.0,152.5,122.9,M,Raw,280.0
137.5,82.5,76.0,M,Single-ply,162.5
167.5,92.5,74.39,M,Wraps,167.5
215.46,113.4,121.93,M,Single-ply,206.38
238.14,167.83,140.0,M,Wraps,263.08
142.5,85.0,101.6,F,Raw,185.0
152.5,100.0,71.4,M,Single-ply,185.0
165.0,122.5,89.45,M,Raw,197.5
215.0,140.0,83.0,M,Raw,265.0
97.5,55.0,62.4,F,Wraps,107.5
197.5,177.5,96.6,M,Wraps,242.5
235.0,182.5,88.5,M,Single-ply,287.5
165.02,137.48,63.32,M,Wraps,204.98
80.0,55.0,56.0,M,Single-ply,105.0
272.16,174.63,100.0,M,Wraps,310.71
219.99,136.08,81.19,M,Wraps,226.8
165.56,111.13,88.45,M,Wraps,185.97
102.5,92.5,70.0,M,Single-ply,120.0
190.51,117.93,82.1,M,Single-ply,190.51
